Route_name,Activity,Starting_Point,Distance,Elevation_gain,Rank1,Rank2,ImageUrl1,ImageUrl2,ImageUrl3
Parc Oreneta - Mina Juanita - Muralla China - Torrent Cua Bacallà - Pantà Vallvidrera - Mirador Turó Corts - Jardins Sentmenat,Senderisme,"a prop de Sarrià, Catalunya (España)","13,36km",542m,84,4.75,https://s2.wklcdn.com/image_72/2169004/60508406/40325753.400x300.jpg,https://s2.wklcdn.com/image_72/2169004/60508406/40325756.400x300.jpg,https://s0.wklcdn.com/image_72/2169004/60508406/40325760.400x300.jpg
Valldaura. Rec Comtal. Parc Fluvial Besos.Can Zam,Senderisme,"a prop de Horta, Catalunya (España)","10,80km",282m,84,4.84,https://s2.wklcdn.com/image_57/1715215/32461916/20894165.400x300.jpg,https://s0.wklcdn.com/image_57/1715215/32461917/20894166.400x300.jpg,https://s1.wklcdn.com/image_57/1715215/32461918/20894167.400x300.jpg
SANTA MARIA I CASTELL DE ROCACORBA 31-AGO-13,Senderisme,"a prop de Adri, Catalunya (España)","13,07km",622m,84,4.67,https://s1.wklcdn.com/image_6/194434/5153036/2671345.400x300.jpg,https://s2.wklcdn.com/image_6/194434/5153036/2671358.400x300.jpg,https://s2.wklcdn.com/image_6/194434/5153036/2671370.400x300.jpg
"Sant Martí Sacalm, Santpau, castell de Fornils, cova del Goleró i el Santuari del Far",Senderisme,"a prop de Sant Martí Sacalm, Catalunya (España)","16,47km",996m,84,4.5,https://s0.wklcdn.com/image_27/821139/23730896/15077280.400x300.jpg,https://s1.wklcdn.com/image_27/821139/23730896/15077308.400x300.jpg,https://s2.wklcdn.com/image_27/821139/23730896/15077333.400x300.jpg
150319 100 Cims. MONTSIÀ . El ' Montsianell ' . Lligallos i Ullals de Baltasar,Senderisme,"a prop de Amposta, Catalunya (España)","13,31km",359m,84,4.67,https://s1.wklcdn.com/image_3/106466/9125800/5411629.400x300.jpg,https://s2.wklcdn.com/image_3/106466/9125800/5411630.400x300.jpg,https://s0.wklcdn.com/image_3/106466/9125800/5411631.400x300.jpg
130530 Els PORTS. Voltants del CARO : Cove Vidre-Area Avellanes-Bassis Marturi-Pas de l'Embarronat,Senderisme,"a prop de Mas de Barberans, Catalunya (España)","14,73km",712m,84,4.5,https://s0.wklcdn.com/image_3/106466/4580243/2303433.400x300.jpg,https://s1.wklcdn.com/image_3/106466/4580243/2303434.400x300.jpg,https://s2.wklcdn.com/image_3/106466/4580243/2303435.400x300.jpg
LA RUTA DE LES 10 ERMITES (SANTA COLOMA DE FARNERS),Senderisme,"a prop de Santa Coloma de Farnés, Catalunya (España)","61,63km",2091m,84,4.92,https://s1.wklcdn.com/image_1/45562/3408901/1502551.400x300.jpg,https://s1.wklcdn.com/image_1/45562/3408901/1502554.400x300.jpg,https://s2.wklcdn.com/image_1/45562/3408901/1502555.400x300.jpg
"Salt i Gorg de les Bruixes, ermites de la Barroca, Sta. Lena i St. Roc",Senderisme,"a prop de Sant Martí de Llémana, Catalunya (España)","15,19km",654m,84,3.83,https://s0.wklcdn.com/image_12/373176/8382907/4888656.400x300.jpg,https://s2.wklcdn.com/image_12/373176/8382907/4888658.400x300.jpg,https://s1.wklcdn.com/image_12/373176/8382907/4888660.400x300.jpg
Morral cabrafeixet (100 cims) 44,Senderisme,"a prop de El Perelló, Catalunya (España)","14,20km",773m,84,5.0,https://s0.wklcdn.com/image_121/3642809/51438788/34126326.400x300.jpg,https://s1.wklcdn.com/image_121/3642809/51438788/34126339.400x300.jpg,https://s2.wklcdn.com/image_121/3642809/51438789/34126007.400x300.jpg
LA FINESTRA DELS EIXARTS - Moli d'en Vaquer- (MONTSANT). 030615,Senderisme,"a prop de Ulldemolins, Catalunya (España)","6,17km",250m,84,5.0,https://s0.wklcdn.com/image_23/704442/9858682/8218050.400x300.jpg,https://s1.wklcdn.com/image_23/704442/9858682/8218063.400x300.jpg,https://s2.wklcdn.com/image_23/704442/9858682/8218070.400x300.jpg
Ruta de les fonts de Castell d'Aro,Senderisme,"a prop de Fanals d'Aro, Catalunya (España)","7,04km",237m,83,4.5,https://s2.wklcdn.com/image_8/257588/5420934/2840042.400x300.jpg,https://s0.wklcdn.com/image_8/257588/5420934/2840043.400x300.jpg,https://s1.wklcdn.com/image_8/257588/5420935/2840047.400x300.jpg
La Mola (100 Cims),Senderisme,"a prop de Matadepera, Catalunya (España)","6,21km",453m,83,4.8,https://s2.wklcdn.com/image_64/1944757/25712026/16422983.400x300.jpg,https://s0.wklcdn.com/image_64/1944757/25712026/25484997.400x300.jpg,https://s0.wklcdn.com/image_64/1944757/25712027/16421844.400x300.jpg
Fontalba - Puigmal - Núria - Fontalba,Senderisme,"a prop de Queralbs, Catalunya (España)","15,26km",1133m,83,4.86,https://s2.wklcdn.com/image_6/184536/10627144/6411458.400x300.jpg,https://s1.wklcdn.com/image_6/184536/10627144/6411466.400x300.jpg,https://s2.wklcdn.com/image_6/184536/10627144/6411473.400x300.jpg
L'Albiol - Cinglera de Sant Crist - Font de l'Irla - l'Albiol,Senderisme,"a prop de l' Albiol, Catalunya (España)","8,69km",518m,83,4.5,https://s1.wklcdn.com/image_6/184536/21964063/13856269.400x300.jpg,https://s2.wklcdn.com/image_6/184536/21964063/13856276.400x300.jpg,https://s0.wklcdn.com/image_6/184536/21964063/13856292.400x300.jpg
De Vilafranca del Penedès a Sta. Maria dels Horts,Senderisme,"a prop de Vilafranca del Penedès, Catalunya (España)","8,96km",325m,83,4.84,https://s2.wklcdn.com/image_23/704442/12860837/7920449.400x300.jpg,https://s1.wklcdn.com/image_23/704442/12860837/7920454.400x300.jpg,https://s0.wklcdn.com/image_23/704442/12860837/7920456.400x300.jpg
"Font-rubí, Alt Penedès: Coves de l'Arena, l'Ametlla i el Bolet, Pas dels Lladres, Agulla Valldellós",Senderisme,"a prop de Mediona, Catalunya (España)","11,92km",414m,83,4.52,https://s0.wklcdn.com/image_7/219430/4514167/2259825.400x300.jpg,https://s2.wklcdn.com/image_7/219430/4514167/2259827.400x300.jpg,https://s2.wklcdn.com/image_7/219430/4514167/2261075.400x300.jpg
"Le Gorges del Foix, congost de Penyes Roges, Santuari de Santa Maria de Foix, Cova de la Verge. Molins, pèlags, balmes, fonts",Senderisme,"a prop de Torrelles de Foix, Catalunya (España)","11,72km",459m,83,4.11,https://s1.wklcdn.com/image_7/219430/13499446/8343067.400x300.jpg,https://s0.wklcdn.com/image_7/219430/13499446/8343075.400x300.jpg,https://s1.wklcdn.com/image_7/219430/13499446/8343082.400x300.jpg
"Tivissa - Sant Blai - Coves del Pi, del Ramat i del Cingle - la Tossa - 2018-02-17 9:56",Senderisme,"a prop de Tivissa, Catalunya (España)","16,41km",772m,83,4.67,https://s2.wklcdn.com/image_1/34039/22718053/14382278.400x300.jpg,https://s2.wklcdn.com/image_1/34039/22718053/14382281.400x300.jpg,https://s0.wklcdn.com/image_1/34039/22718053/14382285.400x300.jpg
Fonteta-Serra de Cals,Senderisme,"a prop de Fonteta, Catalunya (España)","14,43km",340m,83,4.84,https://s2.wklcdn.com/image_1/42322/6518184/3614345.400x300.jpg,https://s1.wklcdn.com/image_1/42322/6518184/3614353.400x300.jpg,https://s0.wklcdn.com/image_1/42322/6518185/3614313.400x300.jpg
Romanyà Fonts-Dolmens-Paradolmens-Cistes-Menhir-Arbres Monumentals-Miradors 2014-02-16 7:32,Senderisme,"a prop de Romanyà de la Selva, Catalunya (España)","20,50km",549m,83,4.67,https://s1.wklcdn.com/image_1/34039/6159125/3364633.400x300.jpg,https://s2.wklcdn.com/image_1/34039/6159125/3364634.400x300.jpg,https://s1.wklcdn.com/image_1/34039/6159125/3364636.400x300.jpg
VIII Trobada Wikilocquerus Sant Amanç - Puig Gros - Collet de la Mare de Déu - Les Comes 2022-02-12 8:42,Senderisme,"a prop de Sant Amanç, Catalunya (España)","11,49km",431m,83,5.0,https://s0.wklcdn.com/image_1/34039/95154191/62184462.400x300.jpg,https://s1.wklcdn.com/image_1/34039/95154191/62184478.400x300.jpg,https://s2.wklcdn.com/image_1/34039/95154191/62184497.400x300.jpg
"Les dues pedres amb inscultures de Collserola, Observatori Fabra, vistes, fonts, alzinars, Vil·la Joana... amb FGC zona 1",Senderisme,"a prop de Vallvidrera, el Tibidabo i les Planes, Catalunya (España)","8,70km",289m,83,4.13,https://s0.wklcdn.com/image_7/219430/23301355/14786664.400x300.jpg,https://s1.wklcdn.com/image_7/219430/23301355/14786665.400x300.jpg,https://s2.wklcdn.com/image_7/219430/23301355/14786666.400x300.jpg
"Fonts Vella, Nova, de Can Lloses i Vella de Can Ferrer des de la carena",Senderisme,"a prop de Montbau, Catalunya (España)","8,61km",314m,83,5.0,https://s0.wklcdn.com/image_27/810931/53325263/35530905.400x300.jpg,https://s0.wklcdn.com/image_27/810931/53325264/35530908.400x300.jpg,https://s0.wklcdn.com/image_27/810931/53325265/35530911.400x300.jpg
Cardedeu - Sant Hilari per pistes i corriols,Senderisme,"a prop de Cardedeu, Catalunya (España)","13,09km",294m,83,4.5,https://s1.wklcdn.com/image_10/319013/52126397/34584523.400x300.jpg,https://s1.wklcdn.com/image_10/319013/52126398/34584529.400x300.jpg,https://s0.wklcdn.com/image_10/319013/52126399/34584534.400x300.jpg
La ruta del Vent-variant,Senderisme,"a prop de l'Estartit, Catalunya (España)","10,93km",205m,83,5.0,https://s0.wklcdn.com/image_8/257588/8270905/4809477.400x300.jpg,https://s1.wklcdn.com/image_8/257588/8270905/4809490.400x300.jpg,https://s2.wklcdn.com/image_8/257588/8270906/4808705.400x300.jpg
POU DEL GLAÇ-SERRA DELS PERDUTS-PUIG DE RAMBOLS,Senderisme,"a prop de San Pol, Catalunya (España)","13,89km",480m,83,5.0,https://s0.wklcdn.com/image_6/194434/3898413/1845294.400x300.jpg,https://s0.wklcdn.com/image_6/194434/3898413/1845300.400x300.jpg,https://s2.wklcdn.com/image_6/194434/3898413/1845305.400x300.jpg
"Passeig per Viladordis: del Santuari de la Salut a la Roca Tinyosa, la Gola del Bigaire i tornada per les Hortes (Manresa-Bages)",Senderisme,"a prop de Viladordis, Catalunya (España)","4,98km",124m,83,5.0,https://s2.wklcdn.com/image_40/1205870/50140771/33525929.400x300.jpg,https://s2.wklcdn.com/image_40/1205870/50140771/33525935.400x300.jpg,https://s1.wklcdn.com/image_40/1205870/50140771/33525937.400x300.jpg
Hostal Cap del Pla-Cap del Coscoller-Tossal de la Bandera-Bauma Negra-Espluga Tremosa-Collada de Forat Volà-Sant Agustí d'Isanta,Senderisme,"a prop de Canalda, Catalunya (España)","14,24km",761m,83,4.67,https://s2.wklcdn.com/image_0/3958/43331017/28322210.400x300.jpg,https://s0.wklcdn.com/image_0/3958/43331017/28322211.400x300.jpg,https://s1.wklcdn.com/image_0/3958/43331017/28322212.400x300.jpg
"Aitona-Ruta dels fruiters en flor-Poblat Ibèric del Gebut-Montefiu-Serrabrisa-St, Joan de Carratalà",Senderisme,"a prop de Aitona, Catalunya (España)","17,06km",250m,83,4.84,https://s1.wklcdn.com/image_0/3958/34125044/22012741.400x300.jpg,https://s0.wklcdn.com/image_0/3958/34125044/22012752.400x300.jpg,https://s0.wklcdn.com/image_0/3958/34125044/22012761.400x300.jpg
"Collbató (la Salut), el Tron de l'Espasa, la Creu Nova dels Escolans i el Gat",Senderisme,"a prop de Collbató, Catalunya (España)","9,83km",1232m,83,4.67,https://s0.wklcdn.com/image_27/821139/35979012/23287587.400x300.jpg,https://s1.wklcdn.com/image_27/821139/35979012/23287609.400x300.jpg,https://s2.wklcdn.com/image_27/821139/35979012/23287649.400x300.jpg
Santuari de Montgrony-Forat de Sant Ou-Cova de les Pubilles-Coll Roig-Monegals-Dolmen del Coll de la Cirera,Senderisme,"a prop de Montgrony, Catalunya (España)","12,69km",783m,83,4.67,https://s0.wklcdn.com/image_0/3958/29863322/19099335.400x300.jpg,https://s1.wklcdn.com/image_0/3958/29863322/19099336.400x300.jpg,https://s1.wklcdn.com/image_0/3958/29863322/19099339.400x300.jpg
"PIC DE LA DONA, BASTIMENTS, PIC DE FRESER, PIC DE L'INFERN, PIC DELS GORGS, PIC DE LA VACA (Vallter)",Senderisme,"a prop de Setcases, Catalunya (España)","16,44km",1376m,83,4.78,https://s2.wklcdn.com/image_7/223708/4895600/2497325.400x300.jpg,https://s1.wklcdn.com/image_7/223708/4895600/2497327.400x300.jpg,https://s2.wklcdn.com/image_7/223708/4895600/2497331.400x300.jpg
Circ d'Ulldeter: Pic de la Dona - Becivers - Bastiments - Gra de Fajol des de Vallter 2000,Senderisme,"a prop de Setcases, Catalunya (España)","13,26km",1080m,83,4.72,https://s1.wklcdn.com/image_6/194342/7327599/4164814.400x300.jpg,https://s2.wklcdn.com/image_6/194342/7327599/4164815.400x300.jpg,https://s0.wklcdn.com/image_6/194342/7327599/4164816.400x300.jpg
SELMA,Senderisme,"a prop de El Pla de Manlleu, Catalunya (España)","12,31km",387m,83,3.78,https://s0.wklcdn.com/image_23/704442/18954468/11908971.400x300.jpg,https://s2.wklcdn.com/image_23/704442/18954468/11908979.400x300.jpg,https://s1.wklcdn.com/image_23/704442/18954470/11908108.400x300.jpg
Biure de Gaià - Ermita de St Miquel - Cim de Sant Miquel de Montclar - Torrent de Biure - Biure de Gaià,Senderisme,"a prop de Biure de Gaià, Catalunya (España)","11,91km",510m,83,4.84,https://s1.wklcdn.com/image_6/184536/43568429/28497412.400x300.jpg,https://s0.wklcdn.com/image_6/184536/43568429/28497426.400x300.jpg,https://s2.wklcdn.com/image_6/184536/43568429/28497452.400x300.jpg
Estels del Sud - 5 Etapes - Arnes-Beseit-Refugi Font Ferrera-Caro-Paüls 2018-04-06 8:02 a 2018-04-10 14:55,Senderisme,"a prop de Arnes, Catalunya (España)","113,05km",5821m,83,4.89,https://s2.wklcdn.com/image_1/34039/23967768/15236435.400x300.jpg,https://s2.wklcdn.com/image_1/34039/23967768/15236453.400x300.jpg,https://s0.wklcdn.com/image_1/34039/23967768/15236460.400x300.jpg
"Salts i gorgs de la Grevolosa, salts i gorgs de la Molina, Roure monumental, Santa Barbara. GR-178",Senderisme,"a prop de Osor, Catalunya (España)","22,05km",740m,83,4.55,https://s0.wklcdn.com/image_12/373176/70595140/46455918.400x300.jpg,https://s2.wklcdn.com/image_12/373176/70595140/46455920.400x300.jpg,https://s1.wklcdn.com/image_12/373176/70595140/46455922.400x300.jpg
1era Ruta megalítica per l'Albera.,Senderisme,"a prop de Capmany, Catalunya (España)","14,79km",145m,83,4.67,https://s1.wklcdn.com/image_8/257588/6301391/3458896.400x300.jpg,https://s1.wklcdn.com/image_8/257588/6301392/3458926.400x300.jpg,https://s0.wklcdn.com/image_8/257588/6301392/3458931.400x300.jpg
"130718 100 Cims (E) .BAIX EBRE. ' Mont Caro '. Anada Coll Pallers, tornada per la 'Canal del Tubo'. (GARMIN)",Senderisme,"a prop de Mas de Barberans, Catalunya (España)","6,95km",427m,83,4.78,https://s2.wklcdn.com/image_3/106466/4863941/2477744.400x300.jpg,https://s1.wklcdn.com/image_3/106466/4863941/2477749.400x300.jpg,https://s0.wklcdn.com/image_3/106466/4863941/2477751.400x300.jpg
Espai Natural de les Guilleries-Savassona: Tavèrnoles - Pla de Savassona i Sant Feliuet,Senderisme,"a prop de Tavèrnoles, Catalunya (España)","6,12km",243m,83,4.72,https://s2.wklcdn.com/image_7/219430/3617960/1642742.400x300.jpg,https://s1.wklcdn.com/image_7/219430/3617960/1642747.400x300.jpg,https://s1.wklcdn.com/image_7/219430/3617960/1642750.400x300.jpg
Collserola circular. Casa Juaco - Can Coll passant per St Iscle i Can Catà,Senderisme,"a prop de Montbau, Catalunya (España)","11,33km",288m,83,4.78,https://s2.wklcdn.com/image_49/1477994/46164326/30399134.400x300.jpg,https://s2.wklcdn.com/image_49/1477994/46164327/30399137.400x300.jpg,https://s1.wklcdn.com/image_49/1477994/46164327/30399139.400x300.jpg
Puig Estela 2.013 m - 100 cims,Senderisme,"a prop de Abella, Catalunya (España)","9,07km",614m,83,4.84,https://s1.wklcdn.com/image_40/1204265/16684425/10475392.400x300.jpg,https://s2.wklcdn.com/image_40/1204265/16684426/10475396.400x300.jpg,https://s0.wklcdn.com/image_40/1204265/16684426/10475397.400x300.jpg
"Camí de les Cinc Sénies, Mataró - Sant Andreu de Llavaneres",Senderisme,"a prop de Mataró, Catalunya (España)","14,04km",100m,83,4.67,https://s0.wklcdn.com/image_23/704442/61926518/41196171.400x300.jpg,https://s1.wklcdn.com/image_23/704442/61926519/41196178.400x300.jpg,https://s0.wklcdn.com/image_23/704442/61926520/41196174.400x300.jpg
150120 100 Cims. ALT CAMP. ' Montagut d'Ancosa ' . Grau Pi Quatre Soques - St Jaume Montagut - Puig Formigosa,Senderisme,"a prop de Querol, Catalunya (España)","20,14km",721m,83,4.84,https://s0.wklcdn.com/image_3/106466/8703566/5122764.400x300.jpg,https://s1.wklcdn.com/image_3/106466/8703566/5122765.400x300.jpg,https://s2.wklcdn.com/image_3/106466/8703566/5122766.400x300.jpg
Camprodon-Sant Antoni-El Remei,Senderisme,"a prop de Camprodon, Catalunya (España)","12,40km",472m,83,4.67,https://s2.wklcdn.com/image_11/346608/9201750/5455709.400x300.jpg,https://s2.wklcdn.com/image_11/346608/9201750/5455727.400x300.jpg,https://s2.wklcdn.com/image_11/346608/9201750/5455745.400x300.jpg
182 - Los Picons - Ermita de Sant Salvador - Os de Balaguer - Noguera - 100 cims FEEC,Senderisme,"a prop de Tragó de Noguera, Catalunya (España)","5,48km",240m,83,4.33,https://s1.wklcdn.com/image_25/772700/24710529/16408480.400x300.jpg,https://s1.wklcdn.com/image_25/772700/24710529/16408483.400x300.jpg,https://s0.wklcdn.com/image_25/772700/24710529/16408497.400x300.jpg
[TC203] Ruta del Segre - Sender de Cerdanya 619,Senderisme,"a prop de Queixans, Catalunya (España)","9,85km",57m,83,4.58,https://s1.wklcdn.com/image_135/4061551/55265235/36937381.400x300.jpg,https://s1.wklcdn.com/image_135/4061551/55265235/36937390.400x300.jpg,https://s2.wklcdn.com/image_135/4061551/55265235/36937397.400x300.jpg
[100 cims] Cingles de Bertí - Santuari de Puiggraciós - La Trona - Puiggraciós (pel Grau de Montmany i el Grau Mercader),Senderisme,"a prop de Gallicant, Catalunya (España)","13,28km",671m,83,5.0,https://s2.wklcdn.com/image_21/637577/25665573/16384988.400x300.jpg,https://s1.wklcdn.com/image_21/637577/25665574/16385008.400x300.jpg,https://s2.wklcdn.com/image_21/637577/25665575/16385033.400x300.jpg
Púbol-La Pera-Riuràs-La Pedra Blanca-La Vilosa-Sant Andreu de Pedrinyà,Senderisme,"a prop de Púbol, Catalunya (España)","10,15km",134m,83,5.0,https://s1.wklcdn.com/image_0/13796/68702442/45248164.400x300.jpg,https://s0.wklcdn.com/image_0/13796/68702443/45248205.400x300.jpg,https://s0.wklcdn.com/image_0/13796/68702443/45248211.400x300.jpg
Tuc de Ratera,Senderisme,"a prop de Espot, Catalunya (España)","16,63km",1076m,83,4.67,https://s1.wklcdn.com/image_9/284046/4972856/3032644.400x300.jpg,https://s0.wklcdn.com/image_9/284046/4972856/3032658.400x300.jpg,https://s1.wklcdn.com/image_9/284046/4972856/3032659.400x300.jpg
Alella-Pi Bord-Font de l'Esquerda-Font dels Eucaliptus-Turó d'en Galceran-Font de Can Gurri-Dolmen de Can Gurri,Senderisme,"a prop de Alella, Catalunya (España)","12,55km",466m,83,5.0,https://s1.wklcdn.com/image_6/187422/91377719/59715946.400x300.jpg,https://s0.wklcdn.com/image_6/187422/91377719/59715948.400x300.jpg,https://s0.wklcdn.com/image_6/187422/91377719/59715951.400x300.jpg
"Masia del Blai, Clariana, Fondo Blau des de Cunit (Els Rosers)",Senderisme,"a prop de Cunit, Catalunya (España)","11,99km",278m,83,4.89,https://s1.wklcdn.com/image_0/18930/64287218/42642658.400x300.jpg,https://s0.wklcdn.com/image_0/18930/64287218/42642660.400x300.jpg,https://s2.wklcdn.com/image_0/18930/64287218/42642662.400x300.jpg
"Coll de Bucs (St. Miquel de Pera), el Talló, 1276 m, el puig d'Ou, 1299 m, el Faig del Talló i ruïnes de Resclusanys",Senderisme,"a prop de Sant Miquel de Pera, Catalunya (España)","13,27km",764m,83,4.83,https://s0.wklcdn.com/image_27/821139/23543016/14950020.400x300.jpg,https://s0.wklcdn.com/image_27/821139/23543016/14950029.400x300.jpg,https://s2.wklcdn.com/image_27/821139/23543016/14950031.400x300.jpg
Cala Montjoi - Cala Calitjàs - Cala Gandalla - Cala Pelosa - Torre Norfeu - Cap Norfeu - Punta de la Trona - Cala Jòncols,Senderisme,"a prop de Montjoi, Catalunya (España)","11,45km",506m,83,4.5,https://s0.wklcdn.com/image_42/1285755/29052149/18558195.400x300.jpg,https://s1.wklcdn.com/image_42/1285755/29052149/18558196.400x300.jpg,https://s0.wklcdn.com/image_42/1285755/29052149/18558201.400x300.jpg
"La Grevolosa, Puig de l’àliga, Collada de Bracons",Senderisme,"a prop de Joanetes, Catalunya (España)","10,63km",534m,83,4.78,https://s0.wklcdn.com/image_5/174084/26335376/16822779.400x300.jpg,https://s1.wklcdn.com/image_5/174084/26335377/16822780.400x300.jpg,https://s0.wklcdn.com/image_5/174084/26335378/16822782.400x300.jpg
